team_id,team_name,ladder_score,last_submission
16631421,cg,1316.0,2026-08-05 03:02:36.293000
16624600,ariacat,1315.1,2026-08-04 08:12:46.770000
16630689,yw8837,1311.0,2026-08-04 16:14:59.510000
16643319,Jules,1306.2,2026-08-02 16:31:37.740000
16663603,xsong2020,1305.3,2026-08-04 22:36:48.680000
16633340,Tim Zagrebelny,1300.1,2026-08-03 08:53:09.096000
16663096,Agola_dasacic,1296.3,2026-08-04 20:07:50.856000
16632172,Ayodeji,1286.9,2026-08-03 08:31:26.083000
16636954,Jeff Horon,1277.8,2026-08-01 21:38:56.646000
16633133,Hole Neckles,1277.2,2026-08-02 10:32:28.853000
16641710,yjshyfy,1272.5,2026-08-03 08:53:00.763000
16660819,nya654nya,1266.8,2026-08-04 17:36:39.463000
16636094,Hax2456,1264.5,2026-08-02 07:30:00.623000
16639732,Junbeom Lee23,1264.5,2026-08-03 12:13:44.200000
16651695,Koushik Rudra,1261.0,2026-08-04 13:46:16.603000
16636536,tetsu2131,1250.9,2026-08-04 15:12:06.863000
16654946,AliLucky,1245.9,2026-08-04 05:25:29.560000
16645078,A Aswanth Raj,1244.5,2026-08-03 04:12:26.393000
16631090,yoikoarmor,1244.1,2026-08-03 12:12:22.210000
16622015,Ioannis M,1241.4,2026-08-02 08:21:20.776000
16632788,Bright O.H.,1237.4,2026-08-03 05:07:48.933000
16622242,Robert Koval,1235.7,2026-08-04 10:48:46.200000
16654881,Freddy,1235.3,2026-08-04 04:51:58.210000
16639330,Dead Signal Works,1235.1,2026-08-02 12:40:32.430000
16639471,CaminoLSY,1232.9,2026-08-05 01:22:09.916000
16660555,Nguyễn Nhật Thanh,1231.1,2026-08-05 04:49:31.350000
16634765,democatXamer,1231.0,2026-08-04 20:40:16.990000
16639230,Rylan,1231.0,2026-08-02 07:39:14.313000
16639280,Faruk Çiftler,1229.6,2026-08-05 03:25:21.270000
16637797,Xiangchen Li,1228.9,2026-08-04 09:47:59.430000
16634036,Emanuel Lázaro,1227.2,2026-08-02 14:55:30.663000
16632571,nishchal jain,1224.9,2026-08-03 07:27:14.326000
16635363,aurax7,1222.6,2026-08-03 15:30:23.436000
16645203,easonyanyan,1219.7,2026-08-05 05:04:09.533000
16634426,Ertuğrul Özer,1219.0,2026-08-01 23:46:01.050000
16639583,typeIIIfairy,1210.5,2026-08-03 20:05:24.283000
16623128,AdamJonesJohnson,1209.0,2026-08-01 14:14:03.623000
16624485,Nishant Dahal,1207.7,2026-08-04 15:02:10.600000
16630825,Shuhan Yang,1205.5,2026-08-03 16:29:38.323000
16643692,Samsay24,1203.4,2026-08-02 17:22:45.100000
16640811,cyberia,1199.6,2026-08-02 09:12:23.813000
16640869,taijunhao,1198.2,2026-08-04 11:10:34.613000
16636105,Md. Mehedi Hasan,1194.7,2026-08-01 14:03:03.773000
16630111,jannchie,1193.4,2026-08-04 19:09:17.336000
16639719,JASONSLIMWONG,1179.3,2026-08-02 08:11:22.086000
16640877,Yorix.um,1178.6,2026-08-02 13:31:28.440000
16623897,satoooh,1176.8,2026-08-02 00:21:41.780000
16632231,Samrish B,1168.5,2026-08-01 13:57:20.900000
16622940,Enrico Ambrosio,1164.6,2026-08-04 13:22:04.366000
16663767,Tommy Mancino,1159.5,2026-08-05 03:21:51.903000
16632327,midnq,1158.0,2026-08-02 03:38:02.770000
16655588,The Devil's World 678,1157.5,2026-08-04 09:13:10.793000
16636079,Pawan Rama Mali,1156.4,2026-08-01 12:47:39.840000
16637919,NoOneAhead,1155.7,2026-08-01 15:38:39.906000
16639473,Jeff Borschowa,1152.7,2026-08-02 00:39:11.986000
16646360,Asrith Singampalli,1150.7,2026-08-03 08:46:59.353000
16626191,kevin park,1146.9,2026-08-02 15:58:50.586000
16623400,Less,1132.5,2026-08-02 01:32:24.846000
16663229,kakuteki,1132.3,2026-08-05 00:49:37.726000
16634650,UnfriendlyAI,1130.0,2026-08-04 03:50:36
16623577,Jiayi Tang,1129.4,2026-08-01 18:10:04.930000
16638551,SC,1128.0,2026-08-01 17:02:17.960000
16663078,Isabella Wu,1127.6,2026-08-04 19:36:20.796000
16658048,Joel jaison 391,1126.4,2026-08-05 02:31:57.206000
16625339,kazusw,1124.1,2026-08-04 11:59:49.540000
16635680,starclan,1123.7,2026-08-03 16:27:33.050000
16639244,Romone Dunlop,1119.2,2026-08-02 05:04:51.723000
16660537,Furina,1111.4,2026-08-04 14:39:37.503000
16630984,TakamaruEX,1109.7,2026-08-04 22:17:00.533000
16632119,nickyl,1104.8,2026-08-04 14:25:22.286000
16639567,YassY_The_AlchemYst,1104.0,2026-08-04 19:11:42.903000
16635418,ocean240812,1101.3,2026-08-04 15:23:41.843000
16658287,ArturoSirvent,1099.1,2026-08-04 22:22:28.693000
16657637,Ronnie Atuhaire,1094.2,2026-08-04 14:42:04.526000
16640368,Nkosi Ndwandwe,1086.4,2026-08-05 05:15:07.123000
16664518,senxichong,1085.6,2026-08-05 05:06:07.540000
16637489,Gopal Krishna Gundumalla,1083.7,2026-08-02 12:39:17.873000
16622367,mg,1083.1,2026-08-04 20:19:28.283000
16643233,Marco DG,1082.4,2026-08-05 05:05:35.280000
16636725,shichi,1081.0,2026-08-03 01:58:00.046000
16623236,Yonatan Nemtsov,1080.5,2026-08-02 23:41:01.416000
16624969,tf,1071.4,2026-08-02 14:13:48.746000
16621500,Egor Tkachenko,1071.1,2026-08-04 16:13:54.076000
16632536,Aleksander Sachuk,1070.7,2026-08-02 21:33:27.833000
16635890,Poojan,1064.9,2026-08-04 08:49:35.200000
16639973,akky,1064.6,2026-08-03 15:39:41.850000
16634876,MakiMakiAi,1049.5,2026-08-02 07:52:40.296000
16659565,Tekin24,1046.9,2026-08-04 17:05:45.303000
16632783,chocolat,1045.2,2026-07-31 22:30:44.506000
16654271,Sophie,1040.5,2026-08-04 14:47:26.526000
16663515,HamsterSashka,1038.6,2026-08-05 02:40:53.096000
16634172,Mario Cicala,1037.9,2026-08-02 11:01:58.520000
16648215,Terrence Chuwe,1036.2,2026-08-03 13:32:15.140000
16634149,Hozuma ITOBAYASHI,1035.1,2026-08-04 17:39:40.736000
16623920,Kazuta MIZUTA,1033.8,2026-08-05 00:39:05.303000
16633269,op_star_platinum,1029.3,2026-08-05 04:44:06.646000
16663361,protoLabs.studio,1029.1,2026-08-05 03:52:17.606000
16656501,Thái Phạm Công,1017.6,2026-08-05 03:59:47.003000
16638667,Sarvesh Nikas,1017.0,2026-08-04 10:32:56.866000
16663273,Mason Frias,1015.5,2026-08-05 03:31:14.673000
16633850,Pascal,1014.6,2026-08-05 02:06:29.060000
16629685,mikelou1,1009.4,2026-08-01 07:20:06.803000
16630519,Mehmet Özer,1007.2,2026-08-01 16:51:55.933000
16630741,mrk,1006.0,2026-08-05 00:03:44.793000
16657397,QSS Technosoft AI Team,1004.3,2026-08-05 04:33:35.890000
16659679,Civitasmass,1004.0,2026-08-04 17:08:57.550000
16633175,Umut Kıvanç Sipahioğlu,1004.0,2026-08-04 15:51:56.043000
16630752,motemen,1001.5,2026-08-05 04:58:37.346000
16623616,nasubiman,999.7,2026-08-01 16:20:44.403000
16655150,Benjamin H Pepper,999.2,2026-08-05 00:31:03.033000
16637340,the_vinci_coder,998.8,2026-08-03 16:27:16.970000
16655013,Adrian Martinez 1111,996.5,2026-08-04 23:53:43.693000
16656013,Asuran,995.3,2026-08-05 01:24:31.856000
16632950,Adil Khabibullin,995.0,2026-08-04 15:54:11.386000
16626979,An,994.0,2026-08-01 10:01:41.770000
16642846,Leonid Zaporozhets,993.7,2026-08-02 20:03:13.750000
16623390,KodamaSec Labs LTD,993.6,2026-08-05 02:43:53.363000
16633100,Emile Andrieu,989.7,2026-08-04 15:26:52.810000
16661665,Leonardo Viola10,988.2,2026-08-04 21:16:05.103000
16635668,Mirza Yasir Abdullah Baig,987.0,2026-08-01 10:46:16.350000
16635818,F.A.Nina,986.7,2026-08-01 11:22:17.270000
16637898,Marek Nurzynski,984.0,2026-08-01 16:06:46.973000
16642662,CdeTilly,982.6,2026-08-03 14:11:05.320000
16632426,Santhana,974.9,2026-08-02 07:49:34.573000
16653927,Fernando GH H,973.1,2026-08-05 03:15:36.740000
16624003,weedfarmer,972.8,2026-08-03 23:13:26.470000
16633772,ayuma,971.9,2026-08-03 06:01:01.283000
16635872,Evgeniya Dmitrieva,971.3,2026-08-01 11:48:30.860000
16634493,xixi,970.8,2026-08-01 09:51:45.530000
16635421,Lennart Haupts,969.1,2026-08-01 10:13:08.026000
16623645,ayutin tin,964.5,2026-08-02 08:03:39.013000
16659328,Muhammed Ashiq Abdul Khader,963.8,2026-08-04 12:16:11.460000
16623555,yindujuxi,963.7,2026-08-01 10:11:35.920000
16633923,JackyFan123,960.6,2026-08-01 15:22:04.656000
16632224,yamakawanin,960.5,2026-08-01 07:02:58.986000
16636454,epigene,959.2,2026-08-02 10:14:52.050000
16635504,Datta Dhebe,956.9,2026-08-04 16:40:07.266000
16658602,aldoktvns,956.5,2026-08-04 15:51:08.806000
16641130,LitvinKA,955.2,2026-08-04 18:09:01.483000
16635004,jacob OKOTH O,954.7,2026-08-02 05:57:05.806000
16657796,parv goyal2,953.3,2026-08-04 20:47:21.516000
16657419,Saivedant Hava,949.9,2026-08-05 03:16:06.613000
16663313,onlysmrtsumx,948.8,2026-08-05 04:16:14.010000
16635796,MugaBros,947.5,2026-08-04 05:27:02.113000
16634824,yuki16,947.4,2026-08-01 06:41:38.060000
16629308,Sutee,942.9,2026-08-05 02:26:05.066000
16640816,pawaraman,942.5,2026-08-02 19:46:52.343000
16632620,this is lsm,940.3,2026-08-03 05:54:45.940000
16630711,Aleks Lviv,939.2,2026-08-03 18:57:05.936000
16639492,Vishnu R Mohan,934.9,2026-08-05 04:54:26.703000
16657610,H Bharath,933.3,2026-08-04 22:45:50.596000
16653129,Prashanth Reddy Biyyani,933.0,2026-08-05 02:43:44.650000
16623697,yuto083,932.8,2026-08-04 07:21:50.790000
16635670,Mr.S hanakosan,932.1,2026-08-05 01:26:05.036000
16645705,wataru420,929.5,2026-08-05 02:13:18.176000
16623886,onepunch999,929.2,2026-08-01 07:30:37.890000
16624277,D S S Kumar,928.7,2026-08-04 17:41:28.863000
16656691,Sahaj Deep Singh,928.7,2026-08-04 06:12:19.363000
16631573,uesi,928.6,2026-08-01 12:04:04.583000
16656514,Praveen,928.5,2026-08-04 22:44:45.326000
16641348,wata,926.8,2026-08-03 11:29:04.540000
16645712,Changye Li,925.9,2026-08-04 02:08:15.886000
16633928,ghostiee11,919.8,2026-08-01 01:33:25.866000
16658043,Tran Huy Hoang1312,912.6,2026-08-05 01:58:39.273000
16655497,cszf_first,911.5,2026-08-05 03:02:14.400000
16655530,AlivRick,911.1,2026-08-05 05:13:02.800000
16641068,Rahul Ray,907.6,2026-08-04 19:17:19.650000
16661509,FeedMeSeymour,907.1,2026-08-05 02:25:36.116000
16622965,Beisenbek Nurassyl [DSMLKZ],903.3,2026-07-31 21:17:50.443000
16623488,Kevin E R MILLE,903.2,2026-08-02 01:45:26.690000
16629972,forever young,902.2,2026-08-01 09:30:12.300000
16657570,Guruprasad Parasnis,901.6,2026-08-05 04:40:38.816000
16629844,IsaacJinyu,897.2,2026-08-01 15:39:55.630000
16630559,khan,896.0,2026-08-02 12:18:56.306000
16656379,Jay Gautam,893.3,2026-08-04 22:37:47.433000
16654456,Tristan Peng,892.5,2026-08-04 12:57:19.410000
16655340,LGarcia10,889.8,2026-08-05 03:29:01.543000
16631353,Shivam Shinde,889.5,2026-08-01 15:29:24.336000
16662949,Will English,888.0,2026-08-04 21:10:24.773000
16655449,tcvieira,883.2,2026-08-04 13:44:02.006000
16639223,SIDHAARTH SHREE,882.9,2026-08-04 22:49:19.010000
16626732,islet,881.4,2026-08-05 03:56:18.230000
16658081,ando,879.2,2026-08-04 12:35:46.026000
16655603,Veeranuch Leelalai,878.2,2026-08-05 03:51:49.466000
16631400,JZ,878.1,2026-08-05 00:23:27.673000
16631215,Hira Norm,877.7,2026-08-04 13:16:35.833000
16659771,Przemysław Stroiwąs,877.2,2026-08-05 04:55:38.253000
16633276,Nolan Liang,877.0,2026-08-04 17:55:16.470000
16663437,inversion,876.4,2026-08-04 20:44:41.790000
16633950,Matt Motoki,870.8,2026-08-01 16:42:24.253000
16659123,sd,867.7,2026-08-05 05:00:46.266000
16627906,Tergel Munkhbat,866.2,2026-08-05 03:32:18.426000
16654995,Artem Voronov,866.1,2026-08-05 05:17:38.266000
16625050,`,865.9,2026-08-03 05:53:43.440000
16632266,(ノ◡ <),865.0,2026-08-04 12:27:27.836000
16655339,harmo-miu,861.7,2026-08-05 04:57:10.666000
16630501,Haris Ahmed,860.7,2026-08-04 11:56:53.436000
16654746,Michael Mullen,858.6,2026-08-05 01:39:22.746000
16657877,zigiella,854.8,2026-08-04 17:39:41.220000
16655044,Darius Kolycius,854.7,2026-08-04 09:49:01.200000
16634156,Hiroyasu Okuno,854.6,2026-08-01 15:06:25.683000
16654351,Manish Kumar,854.0,2026-08-04 07:45:22.596000
16658686,Alpesh Kumar,852.9,2026-08-04 17:09:39.520000
16659341,Aryan88097,848.6,2026-08-04 19:43:19.906000
16644145,Mehdi Azouz,847.9,2026-08-04 16:21:29.266000
16638031,vlad101,845.8,2026-08-02 15:11:07.756000
16657871,Lucienne,844.2,2026-08-05 03:13:59.190000
16624888,okome_niigata,843.2,2026-08-04 04:18:43.816000
16657576,SUBHASH B,839.8,2026-08-05 04:26:29.120000
16646318,Kaminoko,839.7,2026-08-04 05:32:13.713000
16658937,SebastianQbiak,839.2,2026-08-04 12:35:58.380000
16660209,Whyme Labs,838.9,2026-08-04 17:41:31.280000
16664154,dwdwdwsdedwd,838.5,2026-08-05 05:18:17.796000
16632994,primal,837.5,2026-08-02 19:16:21.803000
16661210,vizyourdata,833.1,2026-08-05 00:40:13.153000
16633043,Ryan Adams,832.4,2026-08-05 01:22:54.573000
16621811,Shaun Andrade,831.8,2026-08-01 00:44:42.030000
16623644,Accer_sz,831.7,2026-08-02 00:27:32.803000
16635317,KAKA Minishijie,831.3,2026-08-03 09:29:14.343000
16635145,Isaac Menard,826.6,2026-08-01 08:37:47.976000
16657100,Jacky Chan,826.2,2026-08-05 04:50:52.913000
16640394,MOHAMMADJAFAR ZAMANI,826.0,2026-08-05 04:13:48.836000
16656659,James Y,825.8,2026-08-05 04:13:54.933000
16660805,Ramon van Dijk,825.7,2026-08-04 20:08:48.533000
16623309,zyvren,824.0,2026-08-04 23:46:03.153000
16655521,Hemadri Rajyaguru,821.6,2026-08-04 02:12:55.330000
16660548,Viraj Bakshi,818.9,2026-08-04 20:44:05.740000
16655311,Plant City Planter,818.6,2026-08-05 00:32:09.043000
16656912,Sami Ali,817.5,2026-08-05 02:50:24.373000
16632510,shi_koyo,817.3,2026-08-04 08:58:56.456000
16655610,GPTatoes,815.3,2026-08-04 13:33:49.823000
16640472,Vsevolod Rakita,814.6,2026-08-04 09:07:58.646000
16632612,Farmville,812.9,2026-08-03 13:39:28.440000
16650160,nori8774,812.4,2026-08-05 04:07:32.160000
16634204,m-toshi desu,811.5,2026-08-01 06:20:37.783000
16622338,github/shepsci/kaggle-skill,811.5,2026-08-03 18:50:18.243000
16659890,Cu Spoon,810.0,2026-08-04 20:06:50.953000
16626839,Roman Rozen,808.1,2026-08-01 18:15:25.903000
16660310,KOLONEX.NET,808.0,2026-08-04 16:57:47.356000
16625047,BOBQWERA,807.8,2026-08-02 06:34:18.353000
16640058,Justin CH123,807.5,2026-08-05 01:41:28.090000
16621153,Addison Howard (ineligible),804.9,2026-08-03 17:03:27.786000
16632743,Krizsó Gergely,803.5,2026-08-02 19:54:08.690000
16633379,Artem Prokhorov,802.7,2026-07-31 20:53:32.066000
16659529,Sanchit Jain,800.5,2026-08-04 20:43:55.803000
16639550,HIDEYO CHIBA,800.1,2026-08-05 00:01:46.493000
16634246,just_calculate,798.3,2026-08-04 08:34:55.263000
16656690,Sushant Kumar (xWF),797.4,2026-08-05 05:28:00.760000
16632214,roomer,795.6,2026-08-04 11:00:33.450000
16659763,clarkzhang1031,794.3,2026-08-05 03:17:28.810000
16663403,Matthew Huang,790.7,2026-08-05 05:10:55.470000
16661607,choqui62,790.3,2026-08-04 17:04:46.853000
16659395,Dharun Prasanth S,788.9,2026-08-04 15:43:27.446000
16657105,Mathijs Deelen,788.2,2026-08-05 01:16:34.053000
16654890,Josh Hipps,787.9,2026-08-04 23:23:20.753000
16660477,SeaGoat,784.1,2026-08-04 17:27:57.813000
16658106,Devam juthani,783.6,2026-08-05 01:56:47.743000
16637649,cameronezrajones579,783.1,2026-08-04 03:34:06.016000
16652635,panacea9320,781.9,2026-08-05 01:54:16.463000
16659958,prathviraj palekar,781.2,2026-08-04 19:27:06.076000
16633179,infamemconculcemus,779.7,2026-08-04 15:28:33.030000
16655199,Alexander Ulrich,779.5,2026-08-05 01:29:46.150000
16654761,Mohammed Mukthar,778.6,2026-08-05 02:06:15.196000
16660119,Dhruva Das,778.1,2026-08-04 19:25:27.376000
16657016,MD. AS-AID RAHMAN,777.9,2026-08-05 04:08:40.656000
16622993,Yaroslav Tanko,775.5,2026-08-04 01:37:20.123000
16659412,yesterdays_rebel,774.7,2026-08-05 04:45:57.016000
16661066,André Kuster,773.8,2026-08-05 01:09:42.703000
16640845,tang yangzhou,773.4,2026-08-04 21:36:09.123000
16639565,yasu,773.3,2026-08-04 19:46:30.973000
16639577,Haitaks,772.3,2026-08-04 17:33:55.980000
16657172,Honkazu,771.9,2026-08-05 00:47:24.526000
16663252,MD Concepcion,770.1,2026-08-04 22:50:34.580000
16660345,Aadhithya Ramesh,768.8,2026-08-05 04:15:50.123000
16632504,[Deleted] c2f6c5d5-ecb1-4f92-95d7-7c9f0fd3474f,767.5,2026-07-31 16:04:32.576000
16633069,Nur Srijan,767.5,2026-08-04 19:23:14.833000
16653068,Shuichi Fushimi,766.5,2026-08-05 01:03:28.453000
16655272,Artur Sakhiullin,765.7,2026-08-05 00:01:47.956000
16655156,Pranjal Ranjan,765.1,2026-08-05 00:33:39.456000
16663591,Joseph Franck,764.8,2026-08-05 03:22:56.763000
16651672,Xiaolei Lian,764.4,2026-08-04 13:14:15.536000
16664041,an Expired Engineer,762.8,2026-08-05 03:28:21.636000
16660137,Densike,761.5,2026-08-04 20:04:53.953000
16639844,MaxChen303,761.1,2026-08-04 01:42:35.110000
16632735,"No Free Lunch, Only Melons",760.9,2026-07-31 18:46:54.596000
16663498,Braxton Dyer,760.6,2026-08-04 23:36:08.113000
16663708,Imran Ahamed,760.6,2026-08-05 05:22:28.173000
16659618,Jeevan Jolly,759.5,2026-08-04 14:20:27.216000
16623302,Raffi Ardhi Naufal,758.6,2026-07-31 18:31:57.070000
16623736,Garigariyong,758.5,2026-08-04 21:20:40.400000
16641183,Team Name Pending,757.6,2026-08-02 12:14:59.660000
16660005,DreamX5678,756.5,2026-08-05 02:10:16.693000
16622809,German Vdovin,755.4,2026-08-03 00:38:01.493000
16633222,maxingkong733,755.4,2026-08-02 13:34:30.803000
16655744,Ademola Arigbabuwo,752.6,2026-08-05 00:09:36.760000
16655426,engin_zhou,751.2,2026-08-05 02:18:19.526000
16660600,Beria Kalpelbe,750.7,2026-08-04 16:18:09.113000
16655128,Somasundar V,750.1,2026-08-04 23:02:54.193000
16658973,not today,748.9,2026-08-04 11:16:41.486000
16624625,Harsha Vardhan,748.5,2026-08-03 12:30:31.600000
16634316,Cao Tùng Lâm,744.2,2026-08-03 20:45:50.610000
16657807,Ragav Rida,743.6,2026-08-04 08:40:55.130000
16654791,Dev Rath,741.3,2026-08-04 12:40:37.960000
16659418,Fonge Bertin,741.2,2026-08-04 20:53:00.660000
16655305,Junior Sohou,740.8,2026-08-05 00:01:45.760000
16630249,Aymar Avohoueme,740.4,2026-08-01 20:38:57.196000
16660360,Joey Gonzales,739.4,2026-08-05 00:00:47.590000
16655629,Mai_Konare,738.9,2026-08-04 06:46:28.903000
16660220,tomo11111,737.5,2026-08-05 02:43:14.083000
16654855,Pedro Rezende Gomes,734.3,2026-08-05 02:13:15.386000
16658009,Lando Wang,732.4,2026-08-05 02:18:17.356000
16661898,Farfadet,732.0,2026-08-04 15:35:12.823000
16622938,Farmville Redux,731.3,2026-08-03 18:58:04.773000
16660850,Khoa Le,729.0,2026-08-04 23:14:51.006000
16662741,Abhiraj Govind,728.6,2026-08-04 18:01:16.006000
16632253,nasuuuuun,727.8,2026-08-04 13:30:11.350000
16621802,fgwiebfaoish,727.3,2026-07-30 23:38:52.083000
16664573,AdhithyaRokhith,724.5,2026-08-05 04:28:18.776000
16639043,saroj bono,724.5,2026-08-04 21:39:06.850000
16621354,pengshy,723.0,2026-08-03 02:44:12.920000
16661772,R3ddrag0n,722.9,2026-08-04 21:11:05.510000
16656883,KKonzyb,720.7,2026-08-04 13:32:41.843000
16638645,ChrisDavis,719.6,2026-08-03 23:29:34.546000
16660483,TIM,719.1,2026-08-05 03:22:31.340000
16631772,yuki,718.2,2026-08-03 17:39:58.706000
16660214,ytddsyt1214,718.0,2026-08-05 03:45:03.866000
16632777,Alexandrine Cakpo,717.8,2026-08-01 20:19:35.443000
16651167,ArmanVardanyan07,717.4,2026-08-03 22:43:13.333000
16659465,AravindLochan,717.0,2026-08-04 12:22:25.946000
16660251,Yagawa,714.6,2026-08-05 01:23:16.433000
16638177,stpete_ishii,714.6,2026-08-03 12:24:22.100000
16628487,Koichi HIRAOKA,713.3,2026-08-01 08:42:40.813000
16623746,Juyong,713.1,2026-08-05 01:14:18.736000
16659183,Leonard Yaw Mensah,712.7,2026-08-05 02:22:25.630000
16657601,Simon,711.1,2026-08-04 17:52:52.443000
16664266,Ian Chung,709.8,2026-08-05 05:25:31.676000
16658779,Richard G Atkinson,708.8,2026-08-05 00:29:59.170000
16635065,T88,708.2,2026-08-05 03:54:42.340000
16657265,Hemant Kumar,708.0,2026-08-04 17:03:42.393000
16658213,Ahmet Abdullah Gültekin,707.8,2026-08-04 09:15:18.376000
16625241,Mutoy Choi,707.4,2026-08-02 08:18:17.586000
16655072,Sonuaswar1,706.4,2026-08-04 07:33:47.446000
16656797,رحيم محمد,705.9,2026-08-04 20:05:45.693000
16630335,Solve Langseth,705.3,2026-08-04 21:26:06.840000
16658738,Aman,703.6,2026-08-04 14:39:37.806000
16644229,Amy Yuan,702.9,2026-08-04 12:46:45.070000
16658820,Jonathan Ashenaf1,702.6,2026-08-04 19:55:51.346000
16633173,Saulo Quiñones Góngora,701.2,2026-08-05 02:24:15.486000
16656072,Ian Apis,699.9,2026-08-05 04:16:46.816000
16661304,Jonathan Roy,699.6,2026-08-05 01:58:44.450000
16628456,kiro,699.2,2026-08-04 13:54:28.916000
16637031,and more,698.9,2026-08-05 00:32:45.913000
16654752,Agrofitting,698.2,2026-08-04 15:49:26.873000
16652750,Bahadir Selim Bakla ,696.8,2026-08-04 15:50:53.323000
16624941,KO Ho Tin,696.5,2026-08-04 06:43:31.140000
16637776,MarvelousXun,695.8,2026-08-03 09:33:38.056000
16640701,momoon,692.8,2026-08-03 00:40:54.353000
16660268,Sébastien Mametz (Pixs),692.4,2026-08-05 05:11:23.890000
16640399,Hubbahub,692.1,2026-08-04 20:40:39.970000
16662201,Saumitra Verma,692.1,2026-08-04 18:28:36.916000
16663766,Anup Gautam,691.9,2026-08-05 04:08:04.313000
16623646,Minal kharat123,691.4,2026-08-03 00:10:48.070000
16653222,StevenYuan7788,691.4,2026-08-05 02:16:11.046000
16655075,Félix Rodríguez Roble,690.6,2026-08-04 09:16:25.186000
16655140,Efthimios,690.2,2026-08-04 16:33:40.033000
16659261,PromptEngineer48,689.6,2026-08-04 16:44:46.486000
16662883,OceanMix,689.2,2026-08-05 00:01:37.350000
16659181,Hongjie04,688.7,2026-08-05 04:07:04.573000
16653809,acbabc123,687.9,2026-08-04 13:53:53.013000
16664267,Alan T. Andrea,687.8,2026-08-05 04:42:27.653000
16623712,Dapp,687.7,2026-08-03 23:09:19.563000
16639408,Invictus,687.4,2026-08-04 11:13:25.083000
16662103,Saravana Thiagarajan K,687.1,2026-08-04 21:40:31.923000
16634582,Tarun Chaudhary,686.2,2026-08-03 11:09:21.163000
16639867,vibecoder,684.1,2026-08-05 04:07:15.456000
16622420,RuiFSPinto,681.7,2026-08-04 19:18:32.260000
16654394,sserges,681.0,2026-08-04 14:41:36.633000
16645297,Mark_RowSet,680.3,2026-08-04 03:32:08.956000
16630315,janson,677.9,2026-07-31 10:47:42.556000
16658074,Qui Ngx,677.5,2026-08-05 05:27:50.140000
16657646,mountainbob,677.0,2026-08-05 05:19:59.286000
16664605,Nathaniel Shou,677.0,2026-08-05 04:45:55.590000
16656519,Chris Laska,676.3,2026-08-05 00:08:19.433000
16656871,Pedro Henrique,675.8,2026-08-05 03:30:22.873000
16658830,Farhat Pachisa,674.3,2026-08-05 04:04:38.236000
16631480,Kumar Abhijeet,672.6,2026-07-31 13:29:40.283000
16655600,VYSHAKH G NAIR,672.5,2026-08-04 21:31:24.673000
16659942,Abdoulaye DIAW,670.2,2026-08-04 15:47:14.790000
16645870,Barathan Aslan,669.5,2026-08-03 08:21:55.243000
16625216,Emre Can,669.4,2026-08-01 17:05:51.170000
16632368,Yuelin Bai,669.2,2026-08-03 08:15:12.253000
16664291,William Dennis,665.8,2026-08-05 04:41:10.470000
16634519,Darshan Makwana,664.7,2026-08-02 10:48:24.286000
16634790,Steven Lui,664.7,2026-08-03 12:22:08.880000
16655505,Debmalya,663.9,2026-08-04 16:11:43.266000
16660711,ricardo,663.8,2026-08-04 14:54:09.273000
16631919,Ghinwa Allaoui,663.0,2026-08-04 16:27:17.463000
16657794,Aromal vK,662.3,2026-08-05 03:06:45.793000
16644577,Arthur Merritt,661.5,2026-08-04 07:11:11.313000
16654267,maniginam,661.4,2026-08-05 01:11:46.886000
16664134,Pelayo Fernández,660.7,2026-08-05 01:27:06.463000
16661397,T. Scharf,660.6,2026-08-05 02:54:36.413000
16639800,Yong Ming-Jia,660.6,2026-08-04 05:31:06.676000
16635509,simmons1025,660.3,2026-08-02 15:15:19.616000
16632294,Rajan Nagarajan,659.2,2026-07-31 15:09:53.270000
16636973,Ali Ali G,658.8,2026-08-03 18:36:40.140000
16659951,CHRISTOPHER CRILLY,658.3,2026-08-04 15:54:13.690000
16664164,Elzandi Irfan Zikra,656.7,2026-08-05 05:17:46.313000
16662995,carlos mario de oro aguado,656.5,2026-08-04 22:25:29.403000
16656496,Vaibhav Gupta,656.0,2026-08-05 04:21:36.666000
16656689,Vansh Gupta,655.8,2026-08-04 07:59:44.836000
16621437,AdamBelniak,654.9,2026-08-03 18:15:21.813000
16646286,C Aravindhan,654.6,2026-08-04 05:03:22.963000
16632100,Mohit Shirke,650.2,2026-08-04 17:04:23.086000
16623399,Kendamarron,650.1,2026-07-31 09:12:48.956000
16623368,Evgeniy Veselkov,650.0,2026-08-04 22:47:51.650000
16627463,dnish,648.7,2026-08-04 05:00:37.056000
16645302,LuCcc,648.3,2026-08-03 09:45:35.610000
16662421,Aparna Mantha,647.8,2026-08-04 19:01:24.026000
16662681,Vernon Campbell,647.6,2026-08-05 01:16:00.626000
16658476,goksel yesiller,647.4,2026-08-04 11:07:53.350000
16632444,Issac “Izreal” Davis,646.5,2026-08-01 07:16:11.646000
16659896,TedT,646.2,2026-08-05 01:39:54.826000
16657528,Symekah Shadrack Basweti,645.9,2026-08-05 05:08:12.550000
16655142,Stanislav Kuznetsov,645.6,2026-08-04 20:40:39.420000
16664003,Nakul Rajpal,644.7,2026-08-05 02:20:13.196000
16624506,zhongtian,644.6,2026-08-05 03:55:49.410000
16654485,Mahbub Alam,644.4,2026-08-04 02:08:23.516000
16659645,Drakus_Julia,643.9,2026-08-04 17:50:08.850000
