episode_id,create_time,end_time,type,state,sub_0,team_0,bank_0,rating_0,sub_1,team_1,bank_1,rating_1
89027297,2026-07-30T20:40:56.055942200Z,2026-07-30T20:41:53.276721400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118615,16622937,20048,638.1951152589065,55118855,16622965,32065,781.5578412750198
89027298,2026-07-30T20:40:56.056951Z,2026-07-30T20:42:06.506139600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117099,16621515,29686,860.974873659247,55118741,16622760,23474,799.4993132187525
89027299,2026-07-30T20:40:56.056977800Z,2026-07-30T20:42:06.674256600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117088,16622312,4085,535.7146560756607,55117274,16621811,3363,423.4654577271243
89027300,2026-07-30T20:40:56.058023600Z,2026-07-30T20:42:13.924278400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118784,16622943,3000,519.6260255572276,55117395,16621153,33938,644.1939174094085
89027301,2026-07-30T20:40:56.058892200Z,2026-07-30T20:42:07.172942400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117334,16622420,6385,406.9749494824743,55118706,16622940,25094,488.88348739396463
89027302,2026-07-30T20:40:56.059379900Z,2026-07-30T20:42:06.334721200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115641,16621519,2300,462.7008467281581,55118580,16622319,242,319.67907301287386
89027303,2026-07-30T20:40:56.060463800Z,2026-07-30T20:41:54.710087900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118332,16622319,2187,510.1650589371159,55118784,16622943,3000,568.6580208765831
89027304,2026-07-30T20:40:56.060994200Z,2026-07-30T20:42:18.644587Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117347,16622198,28005,827.8303411280727,55115974,16621153,17096,709.5769081834509
89027305,2026-07-30T20:40:56.062672200Z,2026-07-30T20:42:12.546957700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115388,16621402,28532,810.8697865534633,55118449,16622509,35347,857.0579272603594
89027306,2026-07-30T20:40:56.062651500Z,2026-07-30T20:42:01.868888600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55116804,16621355,69892,951.9692853365995,55118379,16621497,92397,1018.343199519152
89027753,2026-07-30T20:44:57.598412200Z,2026-07-30T20:46:07.157765100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118855,16622965,31190,837.275118880228,55115388,16621402,20352,777.5989140097951
89027754,2026-07-30T20:44:57.599064500Z,2026-07-30T20:46:06.141897700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117932,16621219,5673,414.660503658487,55118706,16622940,25271,549.2268844702879
89027755,2026-07-30T20:44:57.599499600Z,2026-07-30T20:46:15.680413700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119028,16622319,32108,718.2827420676524,55118396,16622487,22324,622.2589261117465
89027756,2026-07-30T20:44:57.600570800Z,2026-07-30T20:46:15.626210300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55116691,16621802,49097,928.3770285467805,55118855,16622965,14413,801.489442441209
89027757,2026-07-30T20:44:57.601745300Z,2026-07-30T20:46:32.539838700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117565,16621523,16636,614.3551305886072,55117940,16622842,29407,643.935662845186
89027758,2026-07-30T20:44:57.604195300Z,2026-07-30T20:45:55.747417300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115827,16621290,4548,491.96169725482616,55118784,16622943,3000,459.54329023252654
89027759,2026-07-30T20:44:57.604583200Z,2026-07-30T20:45:59.798350400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115608,16621168,38189,698.103577908227,55117347,16622198,38882,854.1166719723773
89027760,2026-07-30T20:44:57.605714200Z,2026-07-30T20:45:56.119827600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118741,16622760,30094,762.565641261745,55118445,16622509,34621,852.6048235052976
89027761,2026-07-30T20:44:57.606182800Z,2026-07-30T20:46:05.433509400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118227,16621497,104993,1066.2939577192865,55116804,16621355,84814,929.3189252081228
89027762,2026-07-30T20:44:57.606862500Z,2026-07-30T20:46:18.919389Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118445,16622509,32203,872.8291510303153,55115974,16621153,16174,687.4696578200292
89027765,2026-07-30T20:45:55.786949100Z,2026-07-30T20:46:51.445015400Z,EPISODE_TYPE_VALIDATION,COMPLETED,55119099,16622943,3000,600,55119099,16622943,3000,600
89028207,2026-07-30T20:48:57.732905900Z,2026-07-30T20:50:00.023128900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115318,16621290,4104,578.8116771831351,55118706,16622940,25522,619.4331600175595
89028208,2026-07-30T20:48:57.732978500Z,2026-07-30T20:50:12.510301600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115388,16621402,20431,750.8858097565292,55118855,16622965,32253,838.1481693303215
89028209,2026-07-30T20:48:57.733646400Z,2026-07-30T20:49:55.773074300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117802,16622482,43405,582.0268918723038,55115827,16621290,5505,443.1047529138315
89028210,2026-07-30T20:48:57.734155800Z,2026-07-30T20:50:00.859807400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115974,16621153,15299,664.2284866245918,55118157,16622919,46865,819.6627224781002
89028211,2026-07-30T20:48:57.735013200Z,2026-07-30T20:49:58.525498700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55116223,16622032,35799,755.8324393401166,55115608,16621168,31106,667.4682655595524
89028212,2026-07-30T20:48:57.736803400Z,2026-07-30T20:49:54.822227300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119028,16622319,28733,603.2362274836017,55118396,16622487,41056,660.7833132279998
89028213,2026-07-30T20:48:57.737305600Z,2026-07-30T20:50:16.509133900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118449,16622509,40792,890.4369026125164,55117263,16621515,25077,809.6571947471236
89028214,2026-07-30T20:48:57.738618200Z,2026-07-30T20:49:55.482524100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55116691,16621802,56812,954.1913402615827,55117347,16622198,27654,827.3305664148363
89028215,2026-07-30T20:48:57.741081100Z,2026-07-30T20:50:07.857853800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118784,16622943,3000,499.9972617756066,55115641,16621519,2300,402.85065611719284
89028216,2026-07-30T20:48:57.736216100Z,2026-07-30T20:49:54.608312400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119099,16622943,3000,494.1812640071227,55116010,16621168,33971,618.6310187775722
89028219,2026-07-30T20:51:12.867593300Z,2026-07-30T20:52:26.902529Z,EPISODE_TYPE_VALIDATION,COMPLETED,55119163,16622937,39223,600,55119163,16622937,38289,600
89028221,2026-07-30T20:51:41.140672400Z,2026-07-30T20:52:39.297463700Z,EPISODE_TYPE_VALIDATION,COMPLETED,55119169,16622482,49059,600,55119169,16622482,47184,600
89028663,2026-07-30T20:52:54.125573100Z,2026-07-30T20:53:48.350855300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118395,16621585,32069,724.1323263537372,55119163,16622937,30353,522.0716893498686
89028664,2026-07-30T20:52:54.127179100Z,2026-07-30T20:54:21.062116100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119169,16622482,57011,686.0385056268401,55117304,16622420,6957,508.51308576994114
89028665,2026-07-30T20:52:54.129124600Z,2026-07-30T20:53:49.900614500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117304,16622420,6720,566.361927499618,55119028,16622319,51668,681.5224296774055
89028666,2026-07-30T20:52:54.130475800Z,2026-07-30T20:53:50.186321600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119099,16622943,3000,402.7655476775303,55116475,16621367,30574,526.6459258156876
89028667,2026-07-30T20:52:54.131714200Z,2026-07-30T20:53:53.004557800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118706,16622940,18808,573.2159485158999,55118013,16622482,26250,672.213971073929
89028668,2026-07-30T20:52:54.135484500Z,2026-07-30T20:54:13.609471100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117940,16622842,18365,688.504981992503,55117395,16621153,15863,610.8182925280587
89028669,2026-07-30T20:52:54.133511600Z,2026-07-30T20:53:50.528251300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118396,16622487,46221,683.9815398595465,55117304,16622420,6693,535.2731930801071
89028670,2026-07-30T20:52:54.135216200Z,2026-07-30T20:54:14.205537300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117565,16621523,21308,591.398506966765,55118395,16621585,27463,750.6799026849372
89028671,2026-07-30T20:52:54.137027Z,2026-07-30T20:54:13.544551300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115608,16621168,35018,697.5362623803255,55118013,16622482,28278,631.0546723309653
89028672,2026-07-30T20:52:54.139518600Z,2026-07-30T20:53:48.475726200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117099,16621515,26942,825.4707514935373,55118855,16622965,28085,875.5314516698711
89029118,2026-07-30T20:56:56.470053400Z,2026-07-30T20:57:59.973502Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119183,16622943,3000,481.12699026887617,55116475,16621367,26564,577.926945934946
89029119,2026-07-30T20:56:56.471192800Z,2026-07-30T20:57:57.635155900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117886,16621716,11066,536.409750035956,55119163,16622937,41975,682.9048641514668
89029120,2026-07-30T20:56:56.473673100Z,2026-07-30T20:58:17.224499Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119028,16622319,34681,615.8525667229914,55115608,16621168,36439,721.5534528892417
89029121,2026-07-30T20:56:56.474216500Z,2026-07-30T20:58:11.224337400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118227,16621497,107237,1087.6996873309433,55116580,16621355,95661,963.7095939901423
89029122,2026-07-30T20:56:56.474384800Z,2026-07-30T20:58:04.468926200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119099,16622943,3000,479.1250294697485,55115641,16621519,2300,356.5750534067911
89029123,2026-07-30T20:56:56.471219Z,2026-07-30T20:57:52.628489600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117940,16622842,35528,654.4043314032833,55119169,16622482,45343,776.6953881539536
89029124,2026-07-30T20:56:56.479485Z,2026-07-30T20:58:15.673987Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118157,16622919,58329,855.4270577222809,55117099,16621515,30259,795.0147019256535
89029125,2026-07-30T20:56:56.479484200Z,2026-07-30T20:57:57.657484200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55116691,16621802,44837,991.5096176253144,55118379,16621497,26138,985.3494108381307
89029126,2026-07-30T20:56:56.480087400Z,2026-07-30T20:57:52.175471900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115733,16621519,38,315.110349717223,55116892,16622097,3363,471.09040219363715
89029127,2026-07-30T20:56:56.476675200Z,2026-07-30T20:57:54.928360900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119163,16622937,74261,613.765616031354,55116608,16622251,3000,491.9864476714103
89029591,2026-07-30T21:00:57.127976200Z,2026-07-30T21:02:27.263009600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119264,16622940,16055,751.3194180515218,55115318,16621290,3809,554.910055779846
89029592,2026-07-30T21:00:57.127899100Z,2026-07-30T21:02:10.580015300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55116892,16622097,3291,445.80165076544233,55119254,16622993,45921,670.7770334064057
89029593,2026-07-30T21:00:57.128701300Z,2026-07-30T21:02:13.442085600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55116223,16622032,34711,724.6821887221965,55119169,16622482,44094,850.9855298745065
89029594,2026-07-30T21:00:57.130146500Z,2026-07-30T21:02:09.589600500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55116523,16621294,43467,578.3478394640399,55119183,16622943,3000,406.58348811929443
89029595,2026-07-30T21:00:57.131374Z,2026-07-30T21:02:22.561475Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119163,16622937,35749,751.5557561315627,55118396,16622487,26887,656.6117071148507
89029596,2026-07-30T21:00:57.132418Z,2026-07-30T21:02:28.662118300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115318,16621290,3846,527.6092821193088,55119028,16622319,50842,663.0309459432638
89029597,2026-07-30T21:00:57.133655800Z,2026-07-30T21:02:07.220264400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119099,16622943,3000,428.91252522764415,55118706,16622940,25122,603.052547206406
89029598,2026-07-30T21:00:57.134447100Z,2026-07-30T21:02:17.639540100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55116223,16622032,23759,705.7899346929834,55118157,16622919,59750,905.7705758598375
89029599,2026-07-30T21:00:57.137492300Z,2026-07-30T21:02:10.564238200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117088,16622312,2267,499.8132598566511,55119264,16622940,16065,684.5474416986115
89029600,2026-07-30T21:00:57.137321900Z,2026-07-30T21:02:15.084990400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118157,16622919,67830,890.361786964729,55118449,16622509,32841,854.9878935767289
89029603,2026-07-30T21:02:12.082705600Z,2026-07-30T21:03:10.505470800Z,EPISODE_TYPE_VALIDATION,COMPLETED,55119314,16622965,24794,600,55119314,16622965,25284,600
89030049,2026-07-30T21:04:53.429582800Z,2026-07-30T21:05:53.048407700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117284,16622422,5449,551.8134363263048,55119314,16622965,43396,697.6280211423338
89030050,2026-07-30T21:04:53.429936700Z,2026-07-30T21:06:15.274001100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117940,16622842,32919,650.7591912211519,55119320,16622338,4333,503.24883267316613
89030051,2026-07-30T21:04:53.431339200Z,2026-07-30T21:06:07.883999800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117940,16622842,28516,624.6874322526173,55119254,16622993,28803,757.5286796071281
89030052,2026-07-30T21:04:53.432667100Z,2026-07-30T21:06:17.441633300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119264,16622940,5882,651.5216239357223,55115974,16621153,20473,698.4323280715988
89030053,2026-07-30T21:04:53.434240900Z,2026-07-30T21:06:14.284469500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119169,16622482,46256,909.1774966328009,55117099,16621515,34057,773.9067680366386
89030054,2026-07-30T21:04:53.434872800Z,2026-07-30T21:06:09.244915800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118239,16621163,39652,645.9082732557043,55119163,16622937,46467,796.0807496355494
89030055,2026-07-30T21:04:53.435161400Z,2026-07-30T21:06:13.432099Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117304,16622420,5875,531.7597644061761,55119183,16622943,3000,348.1861919225698
89030056,2026-07-30T21:04:53.437698100Z,2026-07-30T21:06:04.105112300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118574,16621770,2853,316.10898033227926,55116892,16622097,3328,475.1302765506097
89030057,2026-07-30T21:04:53.436981200Z,2026-07-30T21:06:29.066885900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119028,16622319,41331,709.6751432747823,55118239,16621163,40588,613.3931641476511
89030058,2026-07-30T21:04:53.441253100Z,2026-07-30T21:06:17.087065400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55116691,16621802,62779,971.6403149966595,55118227,16621497,104223,1106.3945903938547
89030059,2026-07-30T21:04:53.441753500Z,2026-07-30T21:06:31.730092100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55116475,16621367,16055,547.1074001362357,55115974,16621153,28648,716.7831867696442
89030516,2026-07-30T21:08:58.030480Z,2026-07-30T21:10:03.946741700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119254,16622993,34744,836.4400504834487,55115388,16621402,20915,727.5602392150918
89030517,2026-07-30T21:08:58.030254600Z,2026-07-30T21:10:17.233298100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118396,16622487,23212,635.3942946508167,55119314,16622965,37414,779.8334528850957
89030518,2026-07-30T21:08:58.033542600Z,2026-07-30T21:09:55.041026500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117274,16621811,3330,382.82216699874994,55119320,16622338,37382,573.328125273462
89030519,2026-07-30T21:08:58.033390500Z,2026-07-30T21:10:30.793105500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55116691,16621802,63477,991.1724082601193,55119169,16622482,36845,861.3053346001727
89030520,2026-07-30T21:08:58.033098Z,2026-07-30T21:10:28.796978400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119264,16622940,12766,584.5566619275422,55115818,16621163,32186,686.8444283062271
89030521,2026-07-30T21:08:58.035221Z,2026-07-30T21:10:04.835580Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119163,16622937,26704,835.1786177100072,55115974,16621153,15572,697.0387484756726
89030522,2026-07-30T21:08:58.035753600Z,2026-07-30T21:10:17.289513100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119028,16622319,29805,667.3502457205018,55115608,16621168,38130,745.7604908257645
89030523,2026-07-30T21:08:58.036868300Z,2026-07-30T21:10:25.403375300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115818,16621163,29521,655.6195849465374,55116223,16622032,31257,735.7579070572436
89030524,2026-07-30T21:08:58.038241400Z,2026-07-30T21:10:29.144832300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118855,16622965,30668,839.1384401831322,55117347,16622198,35182,863.5930688891015
89030525,2026-07-30T21:08:58.040225400Z,2026-07-30T21:10:17.084309400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117263,16621515,30331,831.7279978626846,55118741,16622760,22805,731.6960586315422
89030975,2026-07-30T21:12:52.095757300Z,2026-07-30T21:14:08.125405400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115608,16621168,34540,729.3352741161837,55119254,16622993,36524,888.7300397385889
89030977,2026-07-30T21:12:52.097513200Z,2026-07-30T21:14:11.723930800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119320,16622338,30212,709.4148802131504,55116010,16621168,24942,593.1994281905291
89030978,2026-07-30T21:12:52.094877400Z,2026-07-30T21:13:54.971526100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119314,16622965,32083,872.773826002451,55117263,16621515,20929,807.350476282689
89030979,2026-07-30T21:12:52.098708400Z,2026-07-30T21:14:04.840633200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118157,16622919,62448,927.9055363863454,55119169,16622482,42138,817.8672507529677
89030980,2026-07-30T21:12:52.102373300Z,2026-07-30T21:14:20.310935Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118445,16622509,48249,898.296742126409,55119169,16622482,41812,781.6799691080574
89030981,2026-07-30T21:12:52.101908800Z,2026-07-30T21:14:07.039814200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119163,16622937,35276,802.8249671747619,55116804,16621355,105861,949.5076995777123
89030982,2026-07-30T21:12:52.104628200Z,2026-07-30T21:13:52.580911300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119264,16622940,13030,528.3666433539443,55117565,16621523,32853,619.940941031662
89030983,2026-07-30T21:12:52.106655900Z,2026-07-30T21:14:20.583671300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118580,16622319,149,263.5248223830535,55118533,16621770,1034,417.88485875599787
89030984,2026-07-30T21:12:52.108218400Z,2026-07-30T21:14:03.199773500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118529,16622251,3000,374.81506945958813,55119099,16622943,3000,412.2074814311966
89030985,2026-07-30T21:12:52.110069900Z,2026-07-30T21:13:48.763614800Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115827,16621290,3677,384.33765935170845,55117863,16621811,4354,437.41251948736976
89030988,2026-07-30T21:16:13.168311700Z,2026-07-30T21:17:36.732148700Z,EPISODE_TYPE_VALIDATION,COMPLETED,55119531,16622937,42554,600,55119531,16622937,50639,600
89031428,2026-07-30T21:16:54.753142200Z,2026-07-30T21:18:07.715751700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119467,16622990,459,476.44961469721557,55115318,16621290,3912,559.5744969542336
89031429,2026-07-30T21:16:54.753165500Z,2026-07-30T21:18:00.072923900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118379,16621497,98750,1001.0329571525489,55119314,16622965,26869,824.3029558133572
89031430,2026-07-30T21:16:54.755638100Z,2026-07-30T21:17:58.252727400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119254,16622993,32517,826.1309647373164,55117347,16622198,38286,891.9784896371407
89031431,2026-07-30T21:16:54.756072400Z,2026-07-30T21:17:57.816079900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119320,16622338,7012,654.2150648415246,55115608,16621168,35241,749.3442623442301
89031432,2026-07-30T21:16:54.756958400Z,2026-07-30T21:17:58.071658700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119357,16623099,3898,374.7669288023067,55117395,16621153,31925,625.5882161540153
89031433,2026-07-30T21:16:54.759834100Z,2026-07-30T21:18:13.568972400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119163,16622937,39307,833.9054982352271,55118741,16622760,24824,706.7892553684288
89031434,2026-07-30T21:16:54.761198100Z,2026-07-30T21:18:00.781481900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119169,16622482,40753,751.3648251523956,55118449,16622509,49178,877.1792032953244
89031435,2026-07-30T21:16:54.761615600Z,2026-07-30T21:18:09.325147300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119357,16623099,6099,438.24655945684054,55118529,16622251,3000,312.42347271054473
89031436,2026-07-30T21:16:54.762885100Z,2026-07-30T21:17:59.196644500Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117304,16622420,6894,554.7810012137965,55117863,16621811,4709,395.02648080492105
89031437,2026-07-30T21:16:54.763675100Z,2026-07-30T21:18:16.999018200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118395,16621585,31095,779.1777792312895,55115818,16621163,28010,661.1976394545741
89031438,2026-07-30T21:16:54.765504500Z,2026-07-30T21:18:27.110814Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118615,16622937,27000,676.7194365102137,55117565,16621523,21306,593.4441715527676
89031888,2026-07-30T21:23:40.218476200Z,2026-07-30T21:24:54.442812900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119467,16622990,24463,550.7640945981477,55117932,16621219,5334,375.7150914080681
89031889,2026-07-30T21:23:40.218916200Z,2026-07-30T21:24:53.379546700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115388,16621402,44822,705.1954513869134,55119531,16622937,86685,810.2650192400997
89031890,2026-07-30T21:23:40.221009900Z,2026-07-30T21:25:05.353795200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118227,16621497,87272,1120.822176257681,55116580,16621355,83545,947.5312385739655
89031891,2026-07-30T21:23:40.223519700Z,2026-07-30T21:24:55.148610100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117263,16621515,34438,780.6368299390142,55119169,16622482,42584,793.2746597192605
89031892,2026-07-30T21:23:40.218485800Z,2026-07-30T21:24:43.398248200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117347,16622198,36890,912.2374371157005,55119254,16622993,31861,786.133339508977
89031893,2026-07-30T21:23:40.218473400Z,2026-07-30T21:24:36.536178600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119320,16622338,33231,607.5309211758108,55119531,16622937,80498,714.3820863543152
89031894,2026-07-30T21:23:40.218473400Z,2026-07-30T21:24:53.241993900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118662,16621716,23624,548.6371577347919,55119568,16622940,98,472.399965540915
89031895,2026-07-30T21:23:40.218473500Z,2026-07-30T21:25:24.387485300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55118533,16621770,931,319.0266325516928,55119357,16623099,6099,482.3579190823493
89031896,2026-07-30T21:23:40.218479900Z,2026-07-30T21:24:55.247355200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119314,16622965,31452,875.0315681055534,55119254,16622993,21968,750.3235237770056
89031897,2026-07-30T21:23:40.218475300Z,2026-07-30T21:24:56.663010600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119163,16622937,27889,791.1957054791086,55117263,16621515,35392,805.1701570829595
89031898,2026-07-30T21:23:40.219188Z,2026-07-30T21:24:50.093893700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117274,16621811,3391,436.3576572220145,55118533,16621770,983,356.0644351126258
89032348,2026-07-30T21:27:54.088419300Z,2026-07-30T21:29:20.212228Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119028,16622319,20977,633.0060248322866,55115388,16621402,35927,726.0246197737129
89032349,2026-07-30T21:27:54.083099600Z,2026-07-30T21:29:24.382304600Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119254,16622993,26923,725.2221820148541,55118449,16622509,40801,893.9905246242657
89032350,2026-07-30T21:27:54.083723500Z,2026-07-30T21:29:37.916745200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119264,16622940,15019,520.2040401206636,55116475,16621367,24221,578.2320015170386
89032351,2026-07-30T21:27:54.085315300Z,2026-07-30T21:29:41.732834100Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117347,16622198,32480,886.2628749404015,55119314,16622965,34345,932.1196998917293
89032352,2026-07-30T21:27:54.085150500Z,2026-07-30T21:29:15.124708Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119568,16622940,98,399.43058717653014,55116475,16621367,31391,575.8839216484823
89032353,2026-07-30T21:27:54.084706400Z,2026-07-30T21:29:44.343897700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119634,16623006,32940,702.7801839066198,55117565,16621523,14666,571.990583250719
89032354,2026-07-30T21:27:54.085076800Z,2026-07-30T21:29:26.465727400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115641,16621519,2300,313.32681267955013,55119183,16622943,3000,415.76364542126845
89032355,2026-07-30T21:27:54.084672500Z,2026-07-30T21:29:18.035539900Z,EPISODE_TYPE_PUBLIC,COMPLETED,55116475,16621367,22415,542.4741085857455,55119320,16622338,37089,646.8871248245077
89032356,2026-07-30T21:27:54.084299800Z,2026-07-30T21:29:46.179264400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117263,16621515,43469,788.207500244349,55119531,16622937,59078,890.7059750909225
89032812,2026-07-30T21:31:41.779853600Z,2026-07-30T21:32:38.623267300Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119689,16622990,35009,693.2396344911155,55115318,16621290,3979,537.2452764671596
89032813,2026-07-30T21:31:41.779935700Z,2026-07-30T21:32:59.058422700Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119634,16623006,32421,784.6605932946214,55115818,16621163,29117,638.9424880522744
89032815,2026-07-30T21:31:41.781483Z,2026-07-30T21:32:37.029303400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119708,16622993,45693,690.7220569812464,55117284,16622422,5482,527.1640897087148
89032817,2026-07-30T21:31:41.784007600Z,2026-07-30T21:33:11.903742200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55117347,16622198,46790,865.8993346204802,55119531,16622937,63931,959.3493447435424
89032818,2026-07-30T21:31:41.785805400Z,2026-07-30T21:32:39.499896400Z,EPISODE_TYPE_PUBLIC,COMPLETED,55119314,16622965,25931,985.7632591356128,55118379,16621497,0,973.2133435145903
89032820,2026-07-30T21:31:41.787817200Z,2026-07-30T21:32:53.732776200Z,EPISODE_TYPE_PUBLIC,COMPLETED,55115827,16621290,5798,429.80833998370895,55119099,16622943,3000,351.16413576829694
