episode_id,agent_index,submission_id,team_id,final_bank,rating_after
89049878,0,55117932,16621219,6028,482.8510689963466
89049878,1,55119028,16622319,40376,581.8496424491951
89049879,0,55118227,16621497,91217,1211.6972381525618
89049879,1,55116580,16621355,83868,1090.6953550619294
89049881,0,55120628,16621153,44005,951.439011362507
89049881,1,55120008,16622919,37322,910.160048776414
89049882,0,55119856,16622965,25251,1047.2448320541157
89049882,1,55116691,16621802,48779,1079.7305197799783
89049921,0,55121710,16622990,67560,600
89049921,1,55121710,16622990,68094,600
89050371,0,55121349,16621802,113451,1020.0374443150001
89050371,1,55121355,16622454,58680,989.3434020145853
89050373,0,55121349,16621802,83301,974.1381936596903
89050373,1,55116580,16621355,101905,1111.5078432778766
89050374,0,55119163,16622937,34088,724.2402464652403
89050374,1,55121290,16623316,32814,661.2292053486419
89050375,0,55115608,16621168,32347,698.6594411935984
89050375,1,55121053,16623189,36279,750.4292633428669
89050376,0,55117099,16621515,28812,751.5203483624117
89050376,1,55121243,16623398,28933,825.4638515399959
89050377,0,55121221,16623263,58317,879.2442613245182
89050377,1,55120008,16622919,67056,914.7631282521835
89050378,0,55119808,16622919,52607,956.6182377656515
89050378,1,55120905,16622990,66124,981.064770460196
89050379,0,55118396,16622487,43066,649.0637558269169
89050379,1,55121110,16623271,19403,572.6712195119665
89050380,0,55119163,16622937,25411,708.0411931023284
89050380,1,55121064,16623189,33769,834.4088720858223
89050381,0,55117565,16621523,25251,571.5688441231512
89050381,1,55120835,16623263,25927,694.7598006253521
89050383,0,55116715,16622097,3000,348.35647435575856
89050383,1,55121009,16621219,6099,490.10736319719445
89050384,0,55117284,16622422,6247,531.3083060878921
89050384,1,55117932,16621219,6087,501.6718707103849
89050385,0,55119866,16622809,3000,343.1596434904337
89050385,1,55118574,16621770,2853,246.22496139213962
89050386,0,55116804,16621355,77569,1120.1034139774529
89050386,1,55118227,16621497,67108,1194.0819981725595
89050870,0,55117766,16622487,30200,615.7416492336677
89050870,1,55121621,16623006,36639,781.8065544453926
89050871,0,55121710,16622990,73767,729.9941822679677
89050871,1,55118239,16621163,35753,663.2020283460284
89050873,0,55121811,16621367,40331,526.003959938684
89050873,1,55119163,16622937,50491,733.3674028338282
89050874,0,55118445,16622509,41683,879.8210803016804
89050874,1,55121355,16622454,56865,1016.5774869168631
89050875,0,55121355,16622454,57659,983.7642694427711
89050875,1,55121349,16621802,96045,1054.3504014831599
89050876,0,55121290,16623316,36747,692.0483529026276
89050876,1,55117766,16622487,34895,598.9212738674014
89050877,0,55117347,16622198,45328,795.2686404517543
89050877,1,55121221,16623263,64769,903.3536297935074
89050878,0,55121064,16623189,36080,815.3507376203025
89050878,1,55119169,16622482,43520,869.5423716725189
89050881,0,55117284,16622422,6208,512.952271439442
89050881,1,55121110,16623271,47055,595.5328789494091
89050883,0,55119866,16622809,3000,314.2323651538088
89050883,1,55117334,16622420,6677,451.21380220243583
89050885,0,55121271,16623390,39,205.3810714693215
89050885,1,55115641,16621519,2300,275.81558319302644
89050886,0,55116715,16622097,3000,343.4507340973241
89050886,1,55119866,16622809,3000,320.0374411681555
89051366,0,55121710,16622990,93096,814.7861289024346
89051366,1,55120835,16623263,37330,679.7948968639771
89051367,0,55122028,16623412,14026,502.8763681981361
89051367,1,55117395,16621153,29964,646.1105640338078
89051368,0,55118449,16622509,34296,890.8058925749932
89051368,1,55121611,16623006,31565,733.1930212028196
89051369,0,55121621,16623006,32106,845.205457226562
89051369,1,55115818,16621163,27151,684.8949874921439
89051370,0,55121349,16621802,103413,1086.6098020233544
89051370,1,55119856,16622965,86136,1034.5841040838818
89051371,0,55121811,16621367,51770,612.8121971984142
89051371,1,55117932,16621219,6012,482.74089762330624
89051372,0,55118445,16622509,41041,870.2798807253655
89051372,1,55121355,16622454,47796,1005.5349976832487
89051375,0,55117099,16621515,28942,741.9325146905351
89051375,1,55121243,16623398,29738,846.8853551825746
89051376,0,55116523,16621294,31098,644.4269307585677
89051376,1,55121053,16623189,38472,749.8272689986785
89051377,0,55117263,16621515,27530,828.3507225961547
89051377,1,55121064,16623189,30034,850.8497198970616
89051378,0,55118449,16622509,27030,875.5014643794688
89051378,1,55119314,16622965,37277,916.4073386857401
89051381,0,55119808,16622919,64971,944.5010009840883
89051381,1,55120905,16622990,67774,1007.7882049591235
89051382,0,55115818,16621163,29594,673.9744099090698
89051382,1,55121710,16622990,87517,869.0831872875524
89051858,0,55121710,16622990,80906,949.848869528247
89051858,1,55120008,16622919,65064,900.8650785271562
89051860,0,55121811,16621367,42891,665.2670255153844
89051860,1,55117886,16621716,12147,460.22267238069605
89051861,0,55122028,16623412,14628,425.7667094810416
89051861,1,55117565,16621523,37835,583.1141303260006
89051862,0,55120905,16622990,49167,997.6503883511764
89051862,1,55121349,16621802,58376,1109.0332914349126
89051863,0,55119856,16622965,95621,1045.9617515305779
89051863,1,55121355,16622454,61880,978.9862726330507
89051865,0,55121221,16623263,54803,925.0372707386733
89051865,1,55120008,16622919,79080,916.7407959909772
89052350,0,55121710,16622367,79609,1003.6128004465968
89052350,1,55119314,16622965,30322,905.0195533618747
89052351,0,55119163,16622937,49798,744.7554220129643
89052351,1,55121811,16621367,45048,608.1298939847471
89052352,0,55121611,16623006,39540,732.4567142013466
89052352,1,55115608,16621168,29911,685.310336545209
89052354,0,55116580,16621355,100594,1123.5675562821361
89052354,1,55121349,16621802,77123,1081.8224754386347
89052355,0,55122028,16623412,21275,466.55837358871406
89052355,1,55118580,16622319,11,198.92880436229666
89052356,0,55121355,16622454,67362,1004.8200985394727
89052356,1,55119531,16622937,65245,955.8584331407621
89052357,0,55118395,16621585,31654,681.3691896024445
89052357,1,55121290,16623316,32685,750.2348359994475
89052843,0,55118741,16622760,17101,619.8006890780142
89052843,1,55122314,16621153,59409,716.3185581662066
89052844,0,55117766,16622487,31442,614.2370949381628
89052844,1,55122317,16623412,3790,493.65318093246174
89052847,0,55118449,16622509,34769,886.3763900380246
89052847,1,55121621,16623006,31028,766.3509738183599
89052848,0,55121355,16622454,57705,982.5010977783385
89052848,1,55121710,16622990,88586,1053.2352355340217
89052850,0,55121611,16623006,25343,683.970263059483
89052850,1,55117099,16621515,30740,752.9318857041175
89053340,0,55119314,16622965,24051,889.2314375333909
89053340,1,55122314,16621153,36739,894.9881509333687
89053343,0,55121710,16622990,69467,1100.9015838475866
89053343,1,55116691,16621802,49328,1066.2914255327378
89053379,0,55122519,16622919,80421,600
89053379,1,55122519,16622919,74098,600
89053831,0,55122399,16621683,221,392.0253631425451
89053831,1,55115318,16621290,4018,496.3183973801596
89053832,0,55117347,16622198,36448,787.2494363681902
89053832,1,55122092,16622454,59995,950.8194660692083
89053834,0,55116580,16621355,87065,1134.0768170175827
89053834,1,55121710,16622990,60679,1065.4032393981686
89053835,0,55122317,16656399,17146,456.8287576309641
89053835,1,55118533,16621770,1000,334.792223335187
89053836,0,55121811,16621367,42924,534.3328688339461
89053836,1,55118395,16621585,44779,692.8973007689058
89053837,0,55117565,16621523,12920,573.1546576208758
89053837,1,55121611,16623006,34617,736.1279727015724
89054331,0,55116523,16621294,44441,627.1669691438179
89054331,1,55122519,16622919,78548,718.7855328053805
89054332,0,55121349,16621802,77023,1095.4238082191905
89054332,1,55122314,16621153,48398,901.1651327469856
89054333,0,55119314,16622965,32247,879.4212037181779
89054333,1,55122092,16622454,47874,993.1713106841325
89054334,0,55115818,16621163,30375,688.2566020725236
89054334,1,55122325,16623189,18025,568.107680046368
89054335,0,55121710,16622990,60038,1099.5012115238662
89054335,1,55116691,16621802,53656,1054.032547235389
89054338,0,55118529,16622251,3000,435.74775916670325
89054338,1,55122399,16621683,35,272.94985376893123
89054829,0,55122519,16622919,79368,786.6973722057435
89054829,1,55120366,16621165,24408,598.7794042647215
89054830,0,55122590,16623385,39312,713.918893668164
89054830,1,55116523,16621294,27276,611.3219587138374
89054835,0,55122092,16622454,48726,936.5694156403373
89054835,1,55120008,16622919,58775,931.8601523634336
89054836,0,55122325,16623189,23768,516.9557415652665
89054836,1,55117766,16622487,29156,628.6625037480123
89054838,0,55122317,16623412,31565,543.3342438485166
89054838,1,55117863,16621811,4643,407.67593027593983
89055331,0,55122519,16622919,91124,855.2428955849275
89055331,1,55121611,16623006,25206,709.7592797348917
89055332,0,55122596,16622809,42874,588.3656288701955
89055332,1,55117334,16622420,6052,430.34135441865203
89055333,0,55122600,16623274,170,359.63825326011374
89055333,1,55116715,16622097,3000,379.46725936179143
89055334,0,55120008,16622919,56772,943.8074225129453
89055334,1,55122092,16622454,44943,897.2203325781883
89055336,0,55119856,16622965,12042,1035.976643460582
89055336,1,55121710,16622990,84523,1124.8183073445682
89055337,0,55115318,16621290,3813,478.2195331362583
89055337,1,55122325,16623189,25507,563.9734958559933
89055823,0,55122595,16623385,28344,880.0359811519547
89055823,1,55117940,16622842,26775,778.7709354433275
89055824,0,55116223,16622032,36559,665.2760419222361
89055824,1,55122785,16621683,23952,508.2877097970053
89055825,0,55122519,16622919,100465,929.0928504653888
89055825,1,55119169,16622482,38161,856.189548639428
89055826,0,55122314,16621153,27775,943.9603799834817
89055826,1,55118379,16621497,71189,974.1945170231459
89055828,0,55118529,16622251,3000,455.6589291392055
89055828,1,55122600,16623274,170,295.5706169230489
89056323,0,55122779,16623189,36225,699.5005755857788
89056323,1,55119169,16622482,45239,865.0864143038092
89056324,0,55119314,16622965,30453,890.453724448596
89056324,1,55122595,16623385,22763,808.7624081481945
89056326,0,55122788,16621683,26103,604.1039834306611
89056326,1,55117284,16622422,6190,496.2994858617397
89056327,0,55117274,16621811,3402,405.2763141298265
89056327,1,55122785,16621683,29087,636.8540232638533
89056328,0,55122519,16622919,69222,988.5307324255305
89056328,1,55122314,16621153,48234,910.7967868362862
89056329,0,55115388,16621402,33414,699.3621571129964
89056329,1,55122596,16622809,37035,733.071943746342
89056330,0,55122314,16621153,67741,948.3709872437524
89056330,1,55119531,16622937,58451,940.6040808176502
89056824,0,55122590,16623385,29213,937.6617987948177
89056824,1,55117940,16622842,28066,768.8613733862594
89056825,0,55122788,16621683,12393,533.2314542487733
89056825,1,55118013,16622482,39419,667.0064790115039
89056827,0,55122519,16622919,93672,1029.2085736705633
89056827,1,55121221,16623263,60377,908.6328026885294
89056828,0,55122864,16623274,151,356.5788947806188
89056828,1,55118533,16621770,621,372.53162063107453
89056829,0,55118395,16621585,39241,705.7929594407082
89056829,1,55122785,16621683,21485,577.5671803414448
89056831,0,55122595,16623385,28117,752.4460249846944
89056831,1,55117263,16621515,29155,839.3397917051595
89057328,0,55116523,16621294,36699,610.4866183753572
89057328,1,55123053,16623398,64038,713.5989969007164
89057329,0,55116523,16621294,41311,625.0862618385192
89057329,1,55123041,16621683,20392,496.88197051203144
89057330,0,55117099,16621515,27339,741.9104900828942
89057330,1,55122779,16623189,29721,804.1906633725678
89057333,0,55121221,16623263,55768,895.9014102175225
89057333,1,55122519,16622919,85192,1057.9944653852326
89057337,0,55118395,16621585,36077,719.329414699641
89057337,1,55122596,16622809,33633,619.3411674172582
89057828,0,55123087,16623528,2393,519.7572565087067
89057828,1,55115388,16621402,48849,708.0799552059037
89057831,0,55122590,16623385,43041,844.8225819655577
89057831,1,55119531,16622937,73962,950.7036074207243
89057832,0,55122931,16623398,58740,662.3543853768584
89057832,1,55117766,16622487,42561,610.9108967640187
89057833,0,55122779,16623189,38882,846.6839835414933
89057833,1,55119163,16622937,27910,732.9801659255742
89057834,0,55122519,16622919,73425,1099.3924530176896
89057834,1,55121349,16621802,70980,1052.858145523189
89057836,0,55122595,16623385,33608,820.5084720559141
89057836,1,55118013,16622482,16601,655.617835532241
89057837,0,55121710,16622990,82346,1149.373251067591
89057837,1,55121349,16621802,78401,1074.638065656495
89058338,0,55115318,16621290,3822,460.0518402978683
89058338,1,55123087,16623528,4002,537.2486356932322
89058339,0,55122779,16623189,36342,804.2070144381127
89058339,1,55119169,16622482,43259,877.2157270795874
89058340,0,55122519,16622919,62682,1074.0000277202457
89058340,1,55118227,16621497,131089,1202.0047329775548
89058341,0,55116892,16622097,3375,405.7212779839594
89058341,1,55123041,16621683,21421,494.8887614954729
89058343,0,55122595,16623385,29105,853.734836651068
89058343,1,55117940,16622842,26071,756.3736832259648
89058835,0,55123223,16623398,61847,786.6662193269316
89058835,1,55118395,16621585,41524,704.7971603291354
89058836,0,55123053,16623398,62378,973.2846047719302
89058836,1,55119169,16622482,58861,866.7542283011252
89058838,0,55116715,16622097,3000,362.15847949920345
89058838,1,55123041,16621683,19994,542.7097063746284
89058839,0,55121355,16622454,54622,966.640695509196
89058839,1,55122519,16622919,94228,1096.8610606675968
89058840,0,55122779,16623189,29096,837.6686039079729
89058840,1,55117940,16622842,25993,744.2500407753253
89058841,0,55122590,16623385,28226,754.4976340427321
89058841,1,55117940,16622842,29246,760.4986420867159
89059338,0,55118449,16622509,57372,871.582691421698
89059338,1,55123200,16621683,62159,911.0660066554886
89059339,0,55123053,16623398,59247,1015.6355713733644
89059339,1,55118445,16622509,52024,861.4884795372302
89059340,0,55123223,16623398,71886,889.3620391426009
89059340,1,55119169,16622482,65166,853.3767520203169
89059342,0,55123273,16623603,45304,716.7341735392457
89059342,1,55117284,16622422,5482,487.2781496056868
89059343,0,55122519,16622919,65373,1070.6448536853943
89059343,1,55116580,16621355,83240,1143.929685338953
89059345,0,55123087,16623528,2576,419.1875163351814
89059345,1,55117886,16621716,22760,485.3035533703654
89059866,0,55117565,16621523,51926,586.7165960299543
89059866,1,55123435,16623582,3000,485.6192567187059
89059870,0,55123273,16623603,33091,768.3807981608701
89059870,1,55118013,16622482,15604,642.3271741506342
89059872,0,55123281,16623274,33,355.12866428249
89059872,1,55115827,16621290,5255,456.5758867988893
89059898,0,55123488,16623034,84819,600
89059898,1,55123488,16623034,80370,600
89060356,0,55123488,16623034,91000,734.5552367087657
89060356,1,55121611,16623006,48093,675.2844768681267
89060362,0,55117766,16622487,46166,625.6689567101699
89060362,1,55123041,16621683,19070,547.5745292779284
89060364,0,55116804,16621355,88936,1133.1479307423872
89060364,1,55121710,16622990,62998,1121.0633684858187
89060840,0,55123273,16623603,42109,732.2191951551132
89060840,1,55123488,16623034,112248,832.978766217801
89060842,0,55123427,16623199,102234,829.5472712710157
89060842,1,55119163,16622937,38485,721.0148472423896
89060845,0,55119169,16622482,44702,863.3571931598543
89060845,1,55123273,16623603,34296,768.8548785073998
89060846,0,55123200,16621683,69447,943.5956206410576
89060846,1,55119531,16622937,45459,936.5049252171434
89060847,0,55121710,16622367,72560,1140.1170132446493
89060847,1,55122519,16622919,55944,1048.4295563424148
89060849,0,55122092,16622454,46358,958.4706591434257
89060849,1,55119314,16622965,31788,880.0967637609017
89061329,0,55123488,16623034,110973,922.5700999885214
89061329,1,55118445,16622509,50353,849.2811531486178
89061332,0,55117263,16621515,42805,816.6329932166823
89061332,1,55123452,16623398,74524,880.6523223454427
89061333,0,55118741,16622760,22507,607.637409818133
89061333,1,55123629,16623643,29813,712.6071132734986
89061334,0,55123427,16623199,107749,902.7783658667793
89061334,1,55117263,16621515,27667,828.086448483543
89061335,0,55123223,16623398,59081,1062.277775745639
89061335,1,55121710,16622990,78212,1157.7837237046776
89061336,0,55122519,16622919,73273,1064.7291850429083
89061336,1,55123200,16621683,68336,917.1945048903452
89061338,0,55119314,16622965,24731,867.7923420733555
89061338,1,55123348,16623381,26354,898.9053529270824
89061830,0,55115388,16621402,21186,696.5372975241002
89061830,1,55123629,16623643,34777,806.0507170734587
89061831,0,55123724,16621165,21016,506.7336925391192
89061831,1,55118396,16622487,27978,659.322449002671
89061832,0,55117940,16622842,46020,767.1329098775193
89061832,1,55123701,16623582,3000,534.2614936519852
89061833,0,55119163,16622937,51471,709.9143629124803
89061833,1,55123609,16623034,101580,828.086278998858
89061835,0,55123200,16621683,43099,886.9811660765458
89061835,1,55123488,16623034,101160,989.4351560459684
89061838,0,55123427,16623199,45560,855.2278335782256
89061838,1,55118379,16621497,94001,982.5310081867553
89062321,0,55119856,16622965,66652,1036.2635997342986
89062321,1,55123488,16623034,89609,1060.7358712923167
89062322,0,55117284,16622422,6259,504.5259296190033
89062322,1,55123701,16623582,3000,427.97502391632446
89062325,0,55123427,16623199,109689,896.07617682474
89062325,1,55117347,16622198,40067,777.8624218120119
89062326,0,55118396,16622487,51577,669.0701057274032
89062326,1,55123594,16622835,44817,519.4594308302779
89062328,0,55119856,16622965,52179,1048.4675418913678
89062328,1,55123223,16623398,25067,1024.7424730549428
89062813,0,55118227,16621497,96422,1208.2428186932132
89062813,1,55123488,16623034,36940,1030.8762099996065
89062814,0,55117766,16622487,35282,638.3574983352893
89062814,1,55123724,16621165,23423,524.6404050684673
89062816,0,55123427,16623199,98816,947.8290067403781
89062816,1,55120008,16622919,59225,930.916872283487
89063303,0,55121355,16622454,74014,973.3491044298361
89063303,1,55123488,16623034,112083,1068.7162427065377
89063306,0,55118379,16621497,121515,992.139593606367
89063306,1,55123452,16623398,53377,910.1861514113646
89063309,0,55121349,16621802,66771,1070.9558603643634
89063309,1,55123223,16623398,39965,997.3376907003806
89063806,0,55123629,16623643,37439,784.3705733732055
89063806,1,55119169,16622482,42184,873.2885418815514
89063808,0,55123488,16623034,96726,1095.3128454813084
89063808,1,55123223,16623398,65757,949.9851334065337
89063812,0,55123452,16623398,77944,944.4014337897781
89063812,1,55119314,16622965,39435,858.3805482356247
89063815,0,55123594,16622835,106062,519.6677941744033
89063815,1,55115827,16621290,5035,438.40402923311996
89064289,0,55124032,16623603,33056,738.208409965726
89064289,1,55118395,16621585,16876,688.9031885690146
89064290,0,55117334,16622420,6545,453.83048555893623
89064290,1,55123865,16623644,359,344.50406449918097
89064291,0,55123488,16623034,44129,1071.8018652390417
89064291,1,55118227,16621497,105665,1215.2036424296084
89064294,0,55115318,16621290,3846,447.31608597024234
89064294,1,55123670,16623644,38903,590.2105201192876
89064298,0,55117263,16621515,28403,804.4521468103553
89064298,1,55123629,16623643,28786,835.0684233842697
89064784,0,55124032,16623603,24803,644.0667664616986
89064784,1,55117099,16621515,26385,751.1629946823822
89064786,0,55123978,16623643,27783,656.0263149961843
89064786,1,55118395,16621585,27783,685.9594708388696
89064787,0,55123488,16623034,69390,1039.6555420726181
89064787,1,55122519,16622919,86667,1087.7011050607598
89064791,0,55123629,16623643,43645,807.5097133598457
89064791,1,55119531,16622937,61363,944.5255152406777
89064792,0,55118379,16621497,1009,977.4508280776532
89064792,1,55123348,16623381,27031,931.4821310411348
89065277,0,55124144,16623697,12686,510.75704106425655
89065277,1,55118239,16621163,39883,674.473157633142
89065282,0,55116010,16621168,28092,496.9680434734337
89065282,1,55124096,16623616,16076,376.90383671460927
89065284,0,55123488,16623034,71533,1068.7017953645393
89065284,1,55119856,16622965,69218,1025.5445640625082
89065769,0,55117304,16622420,5340,540.3590799302658
89065769,1,55124255,16623128,29376,693.7143867011857
89065770,0,55118013,16622482,16020,629.4384816173034
89065770,1,55124197,16623399,27477,761.3426001986795
89065775,0,55123978,16623643,27532,686.1226659392138
89065775,1,55118395,16621585,27447,669.2489184489702
89065777,0,55123724,16621165,27521,582.0205808743344
89065777,1,55118662,16621716,8597,506.34319539596953
89065778,0,55119856,16622965,42809,1035.260846961069
89065778,1,55123452,16623398,16897,976.6666454173297
89066261,0,55118529,16622251,3000,486.5691683893927
89066261,1,55124283,16623644,219,453.18179876150464
89066262,0,55124197,16623399,30030,698.1913361140337
89066262,1,55118445,16622509,36408,857.5990383003399
89066264,0,55118396,16622487,50481,681.5573846957968
89066264,1,55124095,16623503,18537,604.1472871752744
89066266,0,55124032,16623603,26035,800.9406329054602
89066266,1,55117263,16621515,27869,816.8829998519399
89066267,0,55116523,16621294,33229,598.7422084890759
89066267,1,55123978,16623643,34698,732.2808379079491
89066268,0,55124096,16623616,21467,514.0450570545727
89066268,1,55116892,16622097,3329,385.91759470366196
89066269,0,55118533,16621770,926,396.9054168948176
89066269,1,55123281,16623274,33,289.7966444768351
89066270,0,55123701,16623582,3000,430.6727618285916
89066270,1,55117088,16622312,2446,359.79854199014324
89066271,0,55117088,16622312,4517,384.73614125790334
89066271,1,55124201,16623603,2517,302.18381776317284
89066748,0,55117099,16621515,33823,760.8562816548795
89066748,1,55123978,16623643,21130,683.9368271000076
89066750,0,55115388,16621402,49439,704.4202233405738
89066750,1,55124144,16623697,12616,524.2629448051051
89066751,0,55124032,16623603,33126,764.8996815735555
89066751,1,55118445,16622509,33821,867.3831038628016
89066754,0,55117932,16621219,6055,466.07261866930924
89066754,1,55124095,16623503,22383,600.7765903951515
89066755,0,55123488,16623034,107251,1095.0323591631397
89066755,1,55121349,16621802,83497,1051.9006461868623
89067221,0,55116523,16621294,42144,586.1274429046753
89067221,1,55124424,16623199,106037,706.2837859577778
89067223,0,55124355,16623730,10622,587.7002822671968
89067223,1,55115318,16621290,3968,434.9653435588329
89067224,0,55118239,16621163,38175,693.9198046896438
89067224,1,55124197,16623399,37351,694.3546976745769
89067225,0,55124283,16623644,219,258.5906508731073
89067225,1,55118574,16621770,2853,288.53794134119494
89067231,0,55117863,16621811,4681,434.87783971150293
89067231,1,55123701,16623582,3000,368.8450313116517
89067711,0,55116223,16622032,35487,675.7298751786266
89067711,1,55124512,16623736,26541,511.1609807193516
89067712,0,55124355,16623730,18338,567.9791781639435
89067712,1,55118662,16621716,12523,485.4945210346575
89067717,0,55123629,16623643,27154,794.2882242233256
89067717,1,55117940,16622842,29739,783.1226135026473
89067718,0,55124255,16623128,15888,612.2272566613668
89067718,1,55118395,16621585,44805,682.0533051856454
89067719,0,55123609,16623034,105482,1094.5248893379614
89067719,1,55121349,16621802,75992,1035.1712452638067
89068180,0,55118662,16621716,11836,473.0107713286633
89068180,1,55124535,16623616,16464,675.9009088284067
89068182,0,55119028,16622319,30983,594.857363224778
89068182,1,55124512,16623736,28862,434.77124038087635
89068183,0,55117304,16622420,6584,521.0781986173106
89068183,1,55124355,16623730,12746,621.7414783069933
89068185,0,55122775,16623189,24662,532.6658850493715
89068185,1,55115827,16621290,4881,423.2412527905146
89068186,0,55123348,16623381,29386,897.2763927682063
89068186,1,55118449,16622509,34291,887.8778228267925
89068189,0,55123488,16623034,90436,1116.2280004354989
89068189,1,55116691,16621802,52941,1043.5829781575314
89068190,0,55116715,16622097,3000,358.48364744606187
89068190,1,55123435,16623582,3000,338.2155755941624
89068191,0,55119531,16622937,41390,934.1607287087122
89068191,1,55123452,16623398,61184,1000.3379855959245
89068211,0,55124664,16622835,65929,600
89068211,1,55124664,16622835,65277,600
89068670,0,55124355,16623730,19202,572.3491150987735
89068670,1,55118013,16622482,54331,644.4552676639936
89068672,0,55123435,16623582,3000,399.71321933078605
89068672,1,55115733,16621519,2441,276.60805720939584
89068673,0,55116691,16621802,55593,1033.8659320591391
89068673,1,55123609,16623034,104093,1114.2256085093263
89068676,0,55117284,16622422,5702,489.26209514638106
89068676,1,55122775,16623189,22445,573.1156014494429
89069142,0,55121611,16623006,34432,621.0935352706631
89069142,1,55124664,16622835,135131,717.3754588497854
89069144,0,55117263,16621515,37343,824.259748976278
89069144,1,55124535,16623616,11353,676.485120942146
89069147,0,55124643,16623071,18280,510.84136896675795
89069147,1,55116715,16622097,3000,341.16064683244065
89069148,0,55118529,16622251,3000,477.1465743480286
89069148,1,55123435,16623582,3000,423.1757035573284
89069150,0,55123488,16623034,105494,1132.919163292406
89069150,1,55121349,16621802,96402,1022.5070024634266
89069151,0,55118013,16622482,20827,658.2890179403593
89069151,1,55123724,16621165,16977,580.9713935226673
89069619,0,55124255,16623128,16702,564.4304603561714
89069619,1,55124664,16622835,134883,778.6780306177103
89069621,0,55118396,16622487,18228,668.4570530126157
89069621,1,55124764,16623824,40171,731.4906247498702
89069623,0,55115818,16621163,30241,707.628087151647
89069623,1,55124617,16623644,27362,676.815427162472
89069626,0,55116608,16622251,3000,333.69360103619215
89069626,1,55124635,16623730,16769,454.54741548509094
89069627,0,55117940,16622842,35905,789.5552188045888
89069627,1,55124535,16623616,7538,585.8545690037749
89069628,0,55117334,16622420,6476,475.59418533625876
89069628,1,55123435,16623582,3000,370.91219886486874
89069630,0,55115608,16621168,27305,675.8747766178452
89069630,1,55124032,16623603,34690,790.9530814124812
89070095,0,55124664,16622835,128478,882.0716110636578
89070095,1,55123348,16623381,36889,846.4215970882349
89070096,0,55124757,16623274,3793,543.7006114083971
89070096,1,55118574,16621770,2853,274.10777676404416
89070099,0,55117863,16621811,4364,413.25027651953803
89070099,1,55124635,16623730,23538,519.8426237458021
89070101,0,55124643,16623071,22533,507.4129661576499
89070101,1,55117863,16621811,4820,393.83847793419733
89070102,0,55124512,16623736,30235,621.2686386918892
89070102,1,55116010,16621168,28444,483.41198664805887
89070621,0,55124664,16622835,120871,964.0329406399808
89070621,1,55120008,16622919,63644,919.4712319286002
89070622,0,55124424,16623199,92986,1129.0137279814187
89070622,1,55123488,16623034,77732,1110.0269920234582
89070630,0,55121710,16622990,70982,1134.0841411615763
89070630,1,55123488,16623034,89850,1132.729539965441
89071091,0,55119531,16622937,21413,924.9121312160426
89071091,1,55124664,16622835,88998,1018.7193467526214
89071094,0,55117565,16621523,51007,595.7476414112302
89071094,1,55124757,16623274,3812,416.94267609289614
89071095,0,55124424,16623199,66033,1070.7176095214468
89071095,1,55116804,16621355,92018,1143.0674170763289
89071097,0,55124197,16623399,27939,689.2890447577184
89071097,1,55118013,16622482,14725,643.4166184580974
89071099,0,55122519,16622919,46759,1069.2823294869968
89071099,1,55121710,16622367,80107,1150.1017549194842
89071577,0,55117334,16622420,6182,461.8436766771673
89071577,1,55125082,16623635,44263,673.3333215842506
89071578,0,55125099,16623616,37163,729.9821203813628
89071578,1,55115608,16621168,34020,663.8868774879656
89071580,0,55124664,16622835,134302,1071.9402647311174
89071580,1,55116691,16621802,57824,1022.956958315631
89071581,0,55124764,16623824,27507,824.5132633003583
89071581,1,55118449,16622509,38650,899.4082252555496
89071582,0,55117263,16621515,25593,814.6733329295006
89071582,1,55124807,16623616,31001,885.7740025601313
89071584,0,55124757,16623274,3775,461.8224870454948
89071584,1,55116608,16622251,3000,312.6850096174312
89071585,0,55124424,16623199,21693,1040.7790720184967
89071585,1,55116691,16621802,47745,1046.4311550406087
89072054,0,55125168,16621811,54118,684.6218385649202
89072054,1,55117304,16622420,5855,507.1038613875341
89072057,0,55125069,16623528,5367,583.7056887129288
89072057,1,55115827,16621290,4735,411.56666156428145
89072060,0,55116010,16621168,32649,499.53543283658706
89072060,1,55124757,16623274,3766,413.33203229264353
89072061,0,55124664,16622835,57666,1111.8972978578133
89072061,1,55116691,16621802,50907,1037.0340626483642
89072063,0,55124424,16623199,93243,1063.2408497875813
89072063,1,55121349,16621802,73940,1007.3604428545224
89072564,0,55123609,16623034,73815,1115.4056393513918
89072564,1,55124664,16622835,131758,1152.1171060153586
89072565,0,55124807,16623616,43321,882.3231015862564
89072565,1,55119531,16622937,56570,935.2881448124848
89072567,0,55124764,16623824,22577,823.4991420117216
89072567,1,55119314,16622965,30334,869.0744005213313
89072568,0,55124424,16623199,97358,1090.6321650208404
89072568,1,55123488,16623034,85543,1110.2068550140184
89073028,0,55118533,16621770,881,385.2299971982803
89073028,1,55125338,16623458,6563,656.1257035153071
89073034,0,55125069,16623528,4239,419.0156112519372
89073034,1,55117334,16622420,6665,484.6504387843586
89073035,0,55124424,16623199,38982,1074.7933165737072
89073035,1,55124664,16622835,53477,1178.9460061380294
89073037,0,55119169,16622482,50446,881.2480427077068
89073037,1,55125082,16623635,33226,745.8701147089016
89073069,0,55125397,16623459,55719,600
89073069,1,55125397,16623459,55201,600
89073531,0,55125338,16623458,6325,557.0453894728518
89073531,1,55117766,16622487,37334,651.6827727356319
89073533,0,55125397,16623459,82583,672.399151602533
